order_number,booked_at,click_id,state,price_amount,price_currency,profit_amount,profit_currency
40820222,2025-09-02T10:57:27.864Z,3164423628721198688,paid,143106,rub,6439.77,rub
40818889,2025-09-02T05:23:14.543Z,3164257859828173504,paid,295788,rub,7394.7,rub
40820287,2025-09-02T11:10:38.424Z,3164434188049290848,cancelled,10541,rub,263.53,rub
40818774,2025-09-02T04:33:47.121Z,3164234288085402272,cancelled,10600,rub,265,rub
40818914,2025-09-02T05:36:08.536Z,3164263842281409216,paid,9233,rub,230.83,rub
40822283,2025-09-02T18:32:08.128Z,3164642448532399072,paid,44072,rub,1101.8,rub
40820784,2025-09-02T12:50:39.696Z,3164483242583687680,paid,69920,rub,3146.4,rub
40822058,2025-09-02T17:40:31.381Z,3164627228650787456,cancelled,92451,rub,2311.28,rub
40819619,2025-09-02T08:46:09.505Z,3164360656467404960,paid,5538,rub,249.21,rub
40821884,2025-09-02T16:52:34.162Z,3164605892498172064,cancelled,3155,rub,78.88,rub
40819258,2025-09-02T07:17:01.193Z,3164311663413888416,paid,161052,rub,7247.34,rub
40822859,2025-09-02T21:25:45.497Z,3164744317490146144,paid,118298,rub,5323.41,rub
40821294,2025-09-02T14:43:04.664Z,3164538674876084096,paid,13455,rub,336.38,rub
40819735,2025-09-02T09:08:43.585Z,3164368074988382208,paid,26354,rub,658.85,rub
40820361,2025-09-02T11:29:47.300Z,3164443573660448480,cancelled,51612,rub,1290.3,rub
40820032,2025-09-02T10:11:09.365Z,3164403497935710368,cancelled,34224,rub,855.6,rub
40821085,2025-09-02T13:56:37.192Z,3164517351358824160,cancelled,7359,rub,183.98,rub
40818723,2025-09-02T03:53:47.247Z,3164214231300375520,paid,10162,rub,406.48,rub
40820862,2025-09-02T13:01:48.959Z,3164490009481299424,paid,3952,rub,98.8,rub
40820153,2025-09-02T10:43:55.737Z,3164418959873644128,cancelled,3541,rub,88.53,rub
40820411,2025-09-02T11:42:46.689Z,3164450056999257568,cancelled,23934,rub,598.35,rub
40820547,2025-09-02T12:05:03.522Z,3164460405972825824,cancelled,60288,rub,1507.2,rub
40819366,2025-09-02T07:43:54.924Z,3164330070210342784,cancelled,38116,rub,952.9,rub
40822209,2025-09-02T18:12:15.267Z,3164644042173200384,cancelled,11672,rub,0,rub
40820416,2025-09-02T11:44:33.944Z,3164449497093228000,paid,20484,rub,512.1,rub
40822542,2025-09-02T19:38:59.557Z,3164687661743733632,paid,24510,rub,612.75,rub
40820510,2025-09-02T12:00:11.721Z,3164458909639886304,paid,11219,rub,448.76,rub
40818881,2025-09-02T05:16:53.367Z,3164254903541760992,paid,33237,rub,830.93,rub
40819364,2025-09-02T07:43:15.423Z,3164329120660364704,paid,12106,rub,544.77,rub
40820917,2025-09-02T13:13:24.675Z,3164495368468022752,cancelled,31392,rub,784.8,rub
40818995,2025-09-02T06:05:18.945Z,3164279622813338304,paid,37006,rub,1665.27,rub
40819518,2025-09-02T08:18:11.472Z,3164347631585030016,paid,9923,rub,248.08,rub
40821186,2025-09-02T14:16:13.533Z,3164527035446781344,paid,11590,rub,289.75,rub
40822188,2025-09-02T18:08:21.190Z,3164639976650592896,cancelled,21468,rub,0,rub
40818636,2025-09-02T02:07:12.750Z,3164160410694337536,paid,5711,rub,257,rub
40822302,2025-09-02T18:38:26.098Z,3164656484567110272,paid,22036,rub,550.9,rub
40821339,2025-09-02T14:53:25.389Z,3164543531190951360,paid,6062,rub,272.79,rub
40819127,2025-09-02T06:46:16.562Z,3164301414304488864,cancelled,10806,rub,270.15,rub
40821028,2025-09-02T13:46:09.186Z,3164508401242570464,cancelled,5401,rub,135.03,rub
40820260,2025-09-02T11:04:37.856Z,3164429381647206688,cancelled,57296,rub,1432.4,rub
40822781,2025-09-02T20:53:53.494Z,3164726519184590112,paid,15493,rub,387.33,rub
40822440,2025-09-02T19:05:40.361Z,3164672137250563040,cancelled,18252,rub,456.3,rub
40820646,2025-09-02T12:26:06.830Z,3164469235799173280,paid,9471,rub,426.19,rub
40821718,2025-09-02T16:13:39.919Z,3164585497887337376,paid,7378,rub,295.12,rub
40822799,2025-09-02T21:02:08.618Z,3164725469225755904,paid,6067,rub,151.68,rub
40820959,2025-09-02T13:24:24.266Z,3164500112418784736,paid,33469,rub,1506.11,rub
40818837,2025-09-02T05:01:33.201Z,3164246613766687424,cancelled,10472,rub,261.8,rub
40822305,2025-09-02T18:39:28.363Z,3164659155457954432,paid,100155,rub,4506.97,rub
40819238,2025-09-02T07:09:29.416Z,3164311963446863872,cancelled,8360,rub,209,rub
40821683,2025-09-02T16:05:31.066Z,3164579273898606624,paid,14080,rub,633.6,rub
40819831,2025-09-02T09:28:30Z,3164379776477847168,paid,53304,rub,2398.68,rub
40819739,2025-09-02T09:09:47.186Z,3164355412504024192,paid,18145,rub,453.62,rub
40820714,2025-09-02T12:41:55.919Z,3164477339812378528,cancelled,14344,rub,0,rub
40819079,2025-09-02T06:31:42.118Z,3164293920003855328,cancelled,130347,rub,3258.68,rub
40820211,2025-09-02T10:55:54.706Z,3164424481934906976,paid,53464,rub,2405.88,rub
40819300,2025-09-02T07:30:57.007Z,3164322369753411456,cancelled,20260,rub,506.5,rub
40822233,2025-09-02T18:20:15.478Z,3164648891772971168,cancelled,48042,rub,1201.05,rub
40819187,2025-09-02T06:57:24.309Z,3164305029365222080,cancelled,15370,rub,384.25,rub
40820330,2025-09-02T11:19:16.185Z,3164435848970373408,paid,11279,rub,507.56,rub
40819087,2025-09-02T06:34:44.383Z,3164292205282237856,cancelled,12181,rub,0,rub
40820281,2025-09-02T11:09:07.295Z,3164433511273494240,paid,29313,rub,732.83,rub
40820271,2025-09-02T11:06:48.363Z,3164432304194426464,cancelled,10541,rub,263.53,rub
40819504,2025-09-02T08:15:14.941Z,3164345020686067712,cancelled,13446,rub,336.15,rub
40821228,2025-09-02T14:26:32.407Z,3164530722759613888,cancelled,37398,rub,934.95,rub
40821478,2025-09-02T15:20:37.932Z,3164559192888018624,cancelled,56729,rub,1418.23,rub
40821800,2025-09-02T16:38:13.344Z,3164598365430370944,cancelled,27876,rub,0,rub
40819757,2025-09-02T09:13:58.404Z,3164374570281145472,paid,25942,rub,1167.39,rub
40818719,2025-09-02T03:49:36.144Z,3164211840271609728,paid,26108,rub,652.7,rub
40820776,2025-09-02T12:48:59.963Z,3164482749779767168,paid,25825,rub,1162.12,rub
40820638,2025-09-02T12:22:58.714Z,3164469797978515616,cancelled,29351,rub,733.78,rub
40820788,2025-09-02T12:51:20.485Z,3164484569753747968,paid,19522,rub,878.49,rub
40822863,2025-09-02T21:34:01.176Z,3164747251355122368,cancelled,5478,rub,136.95,rub
40822044,2025-09-02T17:34:47.672Z,3164627681252567968,cancelled,6752,rub,168.8,rub
40821784,2025-09-02T16:33:05.852Z,3164592971826686880,paid,13916,rub,626.22,rub
40822767,2025-09-02T20:48:56.948Z,3164724819703859520,paid,11004,rub,275.1,rub
40820680,2025-09-02T12:33:31.453Z,3164473811936046976,paid,19522,rub,878.49,rub
40818742,2025-09-02T04:12:19.283Z,3164220905629221856,paid,4962,rub,124.05,rub
40820567,2025-09-02T12:06:54.937Z,3164462001227810272,cancelled,23934,rub,598.35,rub
40822696,2025-09-02T20:24:30.361Z,3164712552348657824,cancelled,12625,rub,315.63,rub
40821323,2025-09-02T14:50:30.807Z,3164545034662805216,cancelled,6610,rub,165.25,rub
40818612,2025-09-02T01:25:58.539Z,3164137566595547712,paid,9233,rub,230.83,rub
40820440,2025-09-02T11:50:59.688Z,3164438340234409696,cancelled,179760,rub,4494,rub
40818866,2025-09-02T05:10:22.650Z,3164250093364277120,cancelled,34229,rub,0,rub
40819248,2025-09-02T07:12:20.748Z,3164314328296122368,paid,3016,rub,135.72,rub
40822065,2025-09-02T17:42:45.301Z,3164630953648548768,cancelled,6852,rub,0,rub
40819728,2025-09-02T09:07:08.051Z,3164367275908423296,cancelled,23661,rub,591.53,rub
40821031,2025-09-02T13:46:54.093Z,3164512756064165312,cancelled,11186,rub,279.65,rub
40819559,2025-09-02T08:28:26.738Z,3164350792436194720,paid,63434,rub,2854.53,rub
40822778,2025-09-02T20:52:44.715Z,3164723740663058880,paid,74224,rub,3340.08,rub
40820284,2025-09-02T11:09:37.666Z,3164431317174351584,paid,122722,rub,5522.49,rub
40819174,2025-09-02T06:54:41.613Z,3164305303269413856,paid,3943,rub,98.58,rub
40819103,2025-09-02T06:39:45.548Z,3164297002803931296,cancelled,5147,rub,128.68,rub
40821165,2025-09-02T14:12:34.633Z,3164524082629281472,cancelled,19314,rub,482.85,rub
40819143,2025-09-02T06:49:21.527Z,3164302914523563424,cancelled,10806,rub,270.15,rub
40820238,2025-09-02T10:59:55.542Z,3164427091985230912,cancelled,28634,rub,715.85,rub
40821744,2025-09-02T16:22:41.590Z,3164591273083200928,cancelled,15219,rub,380.48,rub
40819795,2025-09-02T09:20:14.596Z,3164377763755093984,cancelled,18414,rub,460.35,rub
40820815,2025-09-02T12:54:24.068Z,3164484852960296672,cancelled,26290,rub,657.25,rub
40821117,2025-09-02T14:02:12.231Z,3164511139957368224,cancelled,12536,rub,313.4,rub
40821854,2025-09-02T16:46:51.767Z,3164602613534125952,cancelled,3155,rub,78.88,rub
40822765,2025-09-02T20:48:44.717Z,3164723252529101504,paid,69748,rub,3138.66,rub
40821333,2025-09-02T14:51:49.969Z,3164544463155330784,paid,12614,rub,315.35,rub
40820841,2025-09-02T12:57:53.968Z,3164486661040864992,cancelled,17559,rub,438.98,rub
40818941,2025-09-02T05:47:53.132Z,3164270796749827072,paid,14718,rub,367.95,rub
40820119,2025-09-02T10:33:45.430Z,3164415810020335232,paid,1994,rub,89.73,rub
40820661,2025-09-02T12:29:33.482Z,3164469657862177280,paid,6614,rub,297.63,rub
40821521,2025-09-02T15:29:09.332Z,3164560784242828704,cancelled,12125,rub,0,rub
40822148,2025-09-02T17:58:43.292Z,3164636781203313280,paid,66118,rub,2975.31,rub
40820513,2025-09-02T12:00:28.352Z,3164455187731957216,paid,9904,rub,445.68,rub
40819992,2025-09-02T10:01:48.744Z,3164398802635616224,paid,7903,rub,197.58,rub
40820027,2025-09-02T10:09:23.542Z,3164400622334406624,paid,44297,rub,1107.42,rub
40821229,2025-09-02T14:26:39.169Z,3164532857289410240,cancelled,68845,rub,1721.13,rub
40819976,2025-09-02T09:58:46.402Z,3164397305806165600,cancelled,64779,rub,1619.48,rub
40820854,2025-09-02T12:59:55.206Z,3164488261327525504,cancelled,4579,rub,114.48,rub
40821150,2025-09-02T14:09:40.526Z,3164523964185276288,cancelled,5663,rub,141.58,rub
40821181,2025-09-02T14:15:23.064Z,3164526785549671872,cancelled,5998,rub,149.95,rub
40821533,2025-09-02T15:33:36.508Z,3164564809706997440,cancelled,9083,rub,227.08,rub
40821232,2025-09-02T14:27:07.079Z,3164532398358896064,paid,82776,rub,3724.92,rub
40819312,2025-09-02T07:33:21.878Z,3164324007273173984,paid,24554,rub,1104.93,rub
40819783,2025-09-02T09:17:36.070Z,3164376002717839328,cancelled,26354,rub,658.85,rub
40821006,2025-09-02T13:38:54.502Z,3164507477406752192,cancelled,26367,rub,659.18,rub
40820395,2025-09-02T11:38:26.120Z,3164446015485118752,cancelled,27342,rub,0,rub
40821321,2025-09-02T14:50:10.571Z,3164543711493850816,paid,14398,rub,359.95,rub
40818751,2025-09-02T04:22:40.936Z,3164228888411064640,cancelled,28843,rub,0,rub
40818962,2025-09-02T05:56:31.317Z,3164270631516771296,cancelled,39160,rub,0,rub
40819925,2025-09-02T09:49:19.078Z,3164393023522238432,cancelled,33424,rub,835.6,rub
40820002,2025-09-02T10:03:54.066Z,3164400584761831392,cancelled,149748,rub,3743.7,rub
40822506,2025-09-02T19:27:23.772Z,3164683689430323648,cancelled,11672,rub,291.8,rub
40820004,2025-09-02T10:04:18.154Z,3164384065321374848,cancelled,16444,rub,411.1,rub
40821507,2025-09-02T15:26:42.170Z,3164559719023353280,paid,35254,rub,881.35,rub
40821540,2025-09-02T15:36:16.455Z,3164567217423883712,paid,25752,rub,1030.08,rub
40820328,2025-09-02T11:18:30.647Z,3164435201443468896,paid,26914,rub,672.85,rub
40820501,2025-09-02T11:58:20.698Z,3164457925461120608,paid,1841,rub,46.03,rub
40821869,2025-09-02T16:50:05.911Z,3164604759051745280,paid,6833,rub,170.83,rub
40822464,2025-09-02T19:12:07.951Z,3164675050972480800,cancelled,16358,rub,0,rub
40821612,2025-09-02T15:51:24.315Z,3164575675129324960,cancelled,56729,rub,1418.23,rub
40818806,2025-09-02T04:47:08.580Z,3164241368775749504,cancelled,16502,rub,412.55,rub
40819344,2025-09-02T07:39:41.424Z,3164326796647269792,cancelled,38116,rub,952.9,rub
40821559,2025-09-02T15:40:07.143Z,3164567907619931840,paid,10099,rub,252.48,rub
40818818,2025-09-02T04:52:32.063Z,3164243097807473344,paid,9058,rub,407.61,rub
40820956,2025-09-02T13:24:04.485Z,3164501346602282880,paid,53995,rub,2429.78,rub
40821197,2025-09-02T14:17:45.416Z,3164526576210118336,paid,59772,rub,2689.74,rub
40819156,2025-09-02T06:50:34.525Z,3164302630879561120,paid,5248,rub,236.16,rub
40818639,2025-09-02T02:10:45.788Z,3164162356023460512,cancelled,64844,rub,1621.1,rub
40821839,2025-09-02T16:44:54.258Z,3164602670174007168,cancelled,19698,rub,492.45,rub
40819267,2025-09-02T07:19:22.580Z,3164315672301933536,cancelled,39160,rub,0,rub
40822695,2025-09-02T20:23:30.899Z,3164710880473018880,paid,21964,rub,988.38,rub
40820818,2025-09-02T12:54:40.898Z,3164483797977122272,cancelled,100184,rub,2504.6,rub
40821336,2025-09-02T14:52:53.017Z,3164542255947673472,paid,37312,rub,932.8,rub
40819099,2025-09-02T06:38:10.476Z,3164297248085968288,cancelled,9908,rub,247.7,rub
40821088,2025-09-02T13:57:11.670Z,3164517212253202592,cancelled,3943,rub,98.58,rub
40821394,2025-09-02T15:02:10.447Z,3164546669663282592,cancelled,16824,rub,420.6,rub
40818763,2025-09-02T04:29:19.975Z,3164231173845797568,paid,11844,rub,532.98,rub
40819261,2025-09-02T07:17:30.693Z,3164316877115757536,paid,12617,rub,567.76,rub
40819892,2025-09-02T09:44:00.884Z,3164389909388994720,paid,18329,rub,458.23,rub
40822333,2025-09-02T18:48:17.987Z,3164663569547095936,paid,22012,rub,550.3,rub
40821918,2025-09-02T16:58:19.807Z,3164608328322870176,paid,6833,rub,170.83,rub
40819630,2025-09-02T08:48:56.835Z,3164357926806187904,paid,49406,rub,1235.15,rub
40820624,2025-09-02T12:20:36.524Z,3164468568415418272,cancelled,11486,rub,287.15,rub
40822055,2025-09-02T17:38:58.128Z,3164624280662452384,cancelled,51910,rub,1297.75,rub
40820793,2025-09-02T12:51:35.145Z,3164481370340290432,paid,68527,rub,3083.71,rub
40819020,2025-09-02T06:12:49.007Z,3164283164964777856,paid,6848,rub,308.16,rub
40821285,2025-09-02T14:41:31.214Z,3164540162854460864,paid,40665,rub,1829.92,rub
40818594,2025-09-02T00:24:43.620Z,3164107135896466336,cancelled,6852,rub,171.3,rub
40820441,2025-09-02T11:50:58.745Z,3164453894888080864,paid,2104,rub,52.6,rub
40822146,2025-09-02T17:58:14.108Z,3164638785847291904,paid,9327,rub,419.71,rub
40819458,2025-09-02T08:05:26.843Z,3164338713471315840,paid,19710,rub,492.75,rub
40820133,2025-09-02T10:38:37.086Z,3164413445823295456,cancelled,109387,rub,2734.68,rub
40821666,2025-09-02T16:01:42.753Z,3164579258943512000,paid,40056,rub,1001.4,rub
40821859,2025-09-02T16:48:42.977Z,3164604108684747744,paid,20161,rub,504.03,rub
40821998,2025-09-02T17:23:02.429Z,3164620026514337664,paid,15578,rub,389.45,rub
40822876,2025-09-02T21:39:32.621Z,3164749691081095872,paid,4938,rub,222.21,rub
40822067,2025-09-02T17:43:21.158Z,3164630876860018560,paid,4476,rub,111.9,rub
40818867,2025-09-02T05:10:25.118Z,3164251434600694752,cancelled,47346,rub,1183.65,rub
40819440,2025-09-02T07:59:17.858Z,3164334993860789664,paid,24162,rub,1087.29,rub
40820228,2025-09-02T10:58:40.315Z,3164427484815354944,paid,13177,rub,329.43,rub
40819071,2025-09-02T06:28:31.023Z,3164291552170896384,paid,5148,rub,205.92,rub
40821261,2025-09-02T14:33:52.774Z,3164534610586297760,paid,12415,rub,310.38,rub
40819269,2025-09-02T07:19:51.973Z,3164313423116601856,paid,15578,rub,389.45,rub
40820406,2025-09-02T11:41:50.501Z,3164444932815951456,cancelled,131550,rub,3288.75,rub
40820987,2025-09-02T13:32:34.807Z,3164504006133794272,cancelled,9780,rub,244.5,rub
40819885,2025-09-02T09:42:09.262Z,3164389325222160608,cancelled,49190,rub,1229.75,rub
40820679,2025-09-02T12:33:28.504Z,3164475962320519680,cancelled,15904,rub,397.6,rub
40818640,2025-09-02T02:17:51.292Z,3164163816269644352,paid,43266,rub,1946.97,rub
40818874,2025-09-02T05:12:04.476Z,3164253274096855136,paid,33177,rub,1492.96,rub
40820286,2025-09-02T11:10:14.708Z,3164430458969421536,paid,62288,rub,2802.96,rub
40820982,2025-09-02T13:31:40.236Z,3164504555545675232,cancelled,15180,rub,379.5,rub
40820047,2025-09-02T10:16:33.947Z,3164402240004054656,cancelled,131550,rub,3288.75,rub
40822798,2025-09-02T21:01:55.643Z,3164722127219819808,cancelled,22016,rub,550.4,rub
40818713,2025-09-02T03:41:49.728Z,3164208517911996512,paid,6602,rub,165.05,rub
40818997,2025-09-02T06:06:05.891Z,3164280488771349504,paid,25276,rub,1137.42,rub
40818967,2025-09-02T05:56:50.754Z,3164273499006108320,cancelled,1841,rub,46.03,rub
40821844,2025-09-02T16:45:48.194Z,3164602393701477280,paid,11037,rub,275.93,rub
40819431,2025-09-02T07:58:24.500Z,3164336158779254944,paid,10516,rub,262.9,rub
40819640,2025-09-02T08:51:22.169Z,3164362099810131584,paid,10512,rub,262.8,rub
40820215,2025-09-02T10:56:37.665Z,3164425553833290816,paid,14054,rub,632.43,rub
40820255,2025-09-02T11:03:10.094Z,3164429202926048864,paid,6323,rub,158.08,rub
40822654,2025-09-02T20:12:13.353Z,3164697194213246240,paid,11628,rub,465.12,rub
40819915,2025-09-02T09:47:02.787Z,3164391812964526304,cancelled,5438,rub,135.95,rub
40820499,2025-09-02T11:58:15.685Z,3164458158273425280,cancelled,6763,rub,169.08,rub
40822723,2025-09-02T20:32:08.527Z,3164716330859463968,cancelled,11899,rub,297.48,rub
40818892,2025-09-02T05:24:43.229Z,3164258142978900960,paid,46370,rub,1159.25,rub
40820041,2025-09-02T10:14:58.303Z,3164405733256687488,cancelled,34224,rub,855.6,rub
40820105,2025-09-02T10:31:05.973Z,3164410703503454176,cancelled,131550,rub,3288.75,rub
40819231,2025-09-02T07:08:46.263Z,3164309157677958560,paid,21441,rub,536.02,rub
40822671,2025-09-02T20:16:37.951Z,3164707876453343488,paid,7122,rub,178.05,rub
40820216,2025-09-02T10:56:52.497Z,3164426506936809184,cancelled,19148,rub,478.7,rub
40820957,2025-09-02T13:24:04.483Z,3164500691901658208,paid,8660,rub,346.4,rub
40821741,2025-09-02T16:21:58.234Z,3164586980003376032,paid,13024,rub,325.6,rub
40822755,2025-09-02T20:44:23.247Z,3164722799995488576,paid,9902,rub,247.55,rub
40819037,2025-09-02T06:18:34.686Z,3164283666041499520,paid,66956,rub,3013.02,rub
40822721,2025-09-02T20:31:37.942Z,3164712898159304960,cancelled,24052,rub,601.3,rub
40821221,2025-09-02T14:24:50.419Z,3164530817557432000,cancelled,17342,rub,433.55,rub
40822668,2025-09-02T20:16:16.525Z,3164706488757355808,paid,11673,rub,525.28,rub
40821982,2025-09-02T17:17:42.992Z,3164609968108360320,paid,126288,rub,5682.96,rub
40819227,2025-09-02T07:07:30.655Z,3164311274039870880,cancelled,10315,rub,0,rub
40821292,2025-09-02T14:42:34.732Z,3164539835755628224,paid,22851,rub,571.28,rub
40821923,2025-09-02T16:59:57.874Z,3164610115013060768,paid,47676,rub,2145.42,rub
40822934,2025-09-02T22:26:31.951Z,3164772801584627872,cancelled,21724,rub,543.1,rub
40818857,2025-09-02T05:06:02.096Z,3164249369256643264,cancelled,29319,rub,732.98,rub
40819376,2025-09-02T07:46:18.277Z,3164331272205594496,cancelled,21557,rub,538.93,rub
40820254,2025-09-02T11:03:01.402Z,3164430362558830176,cancelled,11487,rub,287.18,rub
40821487,2025-09-02T15:22:49.125Z,3164560560292982656,cancelled,56184,rub,1404.6,rub
40820014,2025-09-02T10:06:30.307Z,3164396373127173728,paid,90919,rub,4091.35,rub
40820869,2025-09-02T13:02:51.811Z,3164490340637901312,paid,46718,rub,2102.31,rub
40821920,2025-09-02T16:58:35.547Z,3164607726135949312,paid,48291,rub,2173.1,rub
40819338,2025-09-02T07:37:52.704Z,3164326567786899456,cancelled,23934,rub,598.35,rub
40822002,2025-09-02T17:25:36.231Z,3164621361835030528,cancelled,11672,rub,291.8,rub
40820085,2025-09-02T10:25:32.076Z,3164409812474107488,paid,14398,rub,359.95,rub
40820659,2025-09-02T12:29:12.418Z,3164470342035584928,cancelled,93696,rub,0,rub
40822495,2025-09-02T19:22:21.167Z,3164681890665956640,paid,7076,rub,318.42,rub
40820634,2025-09-02T12:22:37.106Z,3164467802158235360,cancelled,31392,rub,784.8,rub
40822635,2025-09-02T20:07:41.932Z,3164704467642249728,cancelled,15493,rub,387.33,rub
40819285,2025-09-02T07:27:06.781Z,3164317608770332672,cancelled,53724,rub,1343.1,rub
40821133,2025-09-02T14:05:28.435Z,3164522052166975200,paid,13177,rub,329.43,rub
40822499,2025-09-02T19:24:53.398Z,3164679336539596960,paid,98025,rub,4411.12,rub
40821921,2025-09-02T16:58:47.821Z,3164607623040987136,paid,105990,rub,4769.55,rub
40818834,2025-09-02T05:01:11.164Z,3164247824320227424,cancelled,14067,rub,351.68,rub
40820100,2025-09-02T10:29:47.889Z,3164413613043900032,cancelled,1930,rub,48.25,rub
40821160,2025-09-02T14:11:40.218Z,3164525307802517216,cancelled,14398,rub,359.95,rub
40819981,2025-09-02T09:59:29.798Z,3164395543831488736,paid,42148,rub,1053.7,rub
40820435,2025-09-02T11:50:23.752Z,3164450798511419264,paid,7190,rub,179.75,rub
40822843,2025-09-02T21:24:25.816Z,3164742807666535264,cancelled,30460,rub,761.5,rub
40822490,2025-09-02T19:21:37.736Z,3164681553699023008,cancelled,11672,rub,291.8,rub
40820272,2025-09-02T11:07:29.978Z,3164430744735741664,paid,31710,rub,1268.4,rub
40820168,2025-09-02T10:46:22.289Z,3164420922558359776,paid,11605,rub,290.12,rub
40820436,2025-09-02T11:50:29.828Z,3164450433942515584,paid,21325,rub,533.12,rub
40820525,2025-09-02T12:01:59.919Z,3164451411136583264,paid,42164,rub,1054.1,rub
